season,round,event_name,event_url,conditions,entry_number,driver,codriver,final_finish,car,final_time
2021,16,FORUM8 ACI Rally Monza 2021,/final/72918-forum8-aci-rally-monza-2021/,asphalt,83,Paleari Henssler Tommaso,Bozzo Rolando Davide,59,Toyota GR Yaris,13804.0
2021,16,FORUM8 ACI Rally Monza 2021,/final/72918-forum8-aci-rally-monza-2021/,asphalt,62,Degani Michele,Mattioda Alessandro,60,Škoda Fabia R5,14042.0
2021,16,FORUM8 ACI Rally Monza 2021,/final/72918-forum8-aci-rally-monza-2021/,asphalt,47,Civelli Jacopo,Moriconi Massimo,61,Škoda Fabia R5,14226.0
2021,16,FORUM8 ACI Rally Monza 2021,/final/72918-forum8-aci-rally-monza-2021/,asphalt,92,Paperini Thomas,Fruini Simone,62,Toyota GR Yaris,15512.0
2021,16,FORUM8 ACI Rally Monza 2021,/final/72918-forum8-aci-rally-monza-2021/,asphalt,87,Gianesini Marco,Fay Sabrina,63,Toyota GR Yaris,15513.0
2021,16,FORUM8 ACI Rally Monza 2021,/final/72918-forum8-aci-rally-monza-2021/,asphalt,90,De Antoni Edoardo,Musiari Martina,64,Toyota GR Yaris,15778.0
2021,16,FORUM8 ACI Rally Monza 2021,/final/72918-forum8-aci-rally-monza-2021/,asphalt,74,Bonizzardi Roberto,Frigerio Giovanni,65,Ford Fiesta Rally4,16399.0
2021,16,FORUM8 ACI Rally Monza 2021,/final/72918-forum8-aci-rally-monza-2021/,asphalt,94,Raffetti Federico,Codenotti Kevin,66,Toyota GR Yaris,16430.0
2021,16,FORUM8 ACI Rally Monza 2021,/final/72918-forum8-aci-rally-monza-2021/,asphalt,50,Longhi Piero,Ruoppolo Stefano,67,Škoda Fabia Rally2 evo,18081.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,19,Loeb Sébastien,Galmiche Isabelle,1,Ford Puma Rally1,10832.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,1,Ogier Sébastien,Veillas Benjamin,2,Toyota GR Yaris Rally1,10843.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,42,Breen Craig,Nagle Paul,3,Ford Puma Rally1,10932.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,69,Rovanperä Kalle,Halttunen Jonne,4,Toyota GR Yaris Rally1,10969.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,44,Greensmith Gus,Andersson Jonas,5,Ford Puma Rally1,11226.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,11,Neuville Thierry,Wydaeghe Martijn,6,Hyundai i20 N Rally1,11295.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,20,Mikkelsen Andreas,Eriksen Torstein,7,Škoda Fabia Rally2 evo,11526.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,18,Katsuta Takamoto,Johnston Aaron,8,Toyota GR Yaris Rally1,11577.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,27,Cais Erik,Těšínský Petr,9,Ford Fiesta Rally2,11582.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,22,Gryazin Nikolay,Aleksandrov Konstantin,10,Škoda Fabia Rally2 evo,11654.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,26,Johnston Sean,Kihurani Alexander,11,Citroën C3 Rally2,11715.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,28,Munster Grégoire,Louka Louis,12,Hyundai i20 N Rally2,11720.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,23,Rossel Yohan,Boulloud Benjamin,13,Citroën C3 Rally2,11734.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,25,Ingram Chris,Whittock Ross,14,Škoda Fabia Rally2 evo,11753.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,48,Astier Raphaël,Vauclare Frédéric,15,Alpine A110 Rally RGT,11966.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,58,Gamba Matteo,Gonella Nicolò,16,Škoda Fabia Rally2 evo,12029.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,34,Miele Mauro,Beltrame Luca,17,Škoda Fabia Rally2 evo,12065.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,46,Guigou Emmanuel,Bronner Kévin,18,Alpine A110 Rally RGT,12094.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,62,Gino Alessandro,Michi Daniele,19,Hyundai i20 R5,12193.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,31,Burri Olivier,Levratti Anderson,20,Volkswagen Polo GTI R5,12205.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,33,Evans Elfyn,Martin Scott,21,Toyota GR Yaris Rally1,12223.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,41,Pajari Sami,Mälkönen Enni,22,Ford Fiesta Rally3,12279.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,45,Černý Jan,Černohorský Petr jun.,23,Ford Fiesta Rally3,12286.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,30,Loix Freddy,Tsjoen Pieter,24,Škoda Fabia Rally2 evo,12305.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,47,Delecour François,Guigonnet Jean-Rodolphe,25,Alpine A110 Rally RGT,12328.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,29,Keferböck Johannes,Minor Ilka,26,Škoda Fabia Rally2 evo,12360.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,79,Fotia Anthony,Dunand Arnaud,27,Renault Clio Rally4,12519.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,74,Griebel Marijan,Rath Alexander,28,Opel Corsa Rally4,12574.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,56,Casciani Frédérik,Delaplanche Vincent,29,Škoda Fabia Rally2 evo,12582.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,37,Raoux Jean-Michel,Magat Laurent,30,Volkswagen Polo GTI R5,12641.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,35,Boland Eamonn,"""MJ""",31,Ford Fiesta Rally2,12719.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,75,Daprà Roberto,Guglielmetti Luca,32,Ford Fiesta Rally4,12847.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,55,Baffoun Philippe,Quartini Charlyne,33,Volkswagen Polo GTI R5,12954.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,70,Althaus Sacha,Zbinden Lisiane,34,Renault Clio Rally4,13090.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,60,Pistachi Luc,Authier Laëtitia,35,Škoda Fabia R5,13094.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,53,Casanova Christophe,Corvi Dominique,36,Alpine A110 Rally RGT,13125.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,40,Arengi Bentivoglio Fabrizio,Bosi Massimiliano,37,Škoda Fabia Rally2 evo,13232.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,36,Rosati Frédéric,Marchetto Philippe,38,Hyundai i20 N Rally2,13267.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,76,Juif Styve,Biegalke Maxime,39,Renault Clio Rally4,13423.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,43,Brazzoli Enrico,Fenoli Manuel,40,Ford Fiesta Rally3,13435.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,80,Rossi Ghjuvanni,Martini Maxime,41,Renault Clio Rally5,13496.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,85,Vallín Esteban,Odriozola Borja,42,Renault Clio Rally5,13575.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,77,Tanci Pierre,Malet Sébastien,43,Renault Clio Rally4,13739.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,87,Royère Eric,Dini Gilbert,44,Renault Clio Rally5,13772.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,49,Rada Martin,Jugas Jaroslav,45,Abarth 124 Rally RGT,14035.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,63,Aymard Jérôme,Aymard Sandrine,46,Renault Clio RS R3T,14053.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,52,Gobbin Roberto,Grimaldi Fabio,47,Abarth 124 Rally RGT,14092.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,71,Guillon Jean-Marc,Ferrari Guillaume,48,Peugeot 208 R2,14140.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,82,Michellier Gilles,Richard Christophe,49,Renault Clio Rally5,14734.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,81,Vialle Lilian,Ghirardello Manuel,50,Renault Clio Rally5,14763.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,67,d'Ulivo Nicolas,Paolini Angélique,51,Ford Fiesta R2T National,14952.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,57,Chentre Elwis,Bay Massimiliano,52,Škoda Fabia Rally2 evo,15002.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,83,Magnan-Bayle Jauffrey,Marchetti Kévin,53,Renault Clio Rally5,15009.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,32,Ragues Pierre,Pesenti Julien,54,Volkswagen Polo GTI R5,15049.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,73,Palmero Jean-Paul,Pastorino Mattia,55,Peugeot 208 Rally4,15128.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,39,Covi Carlo,Lorigiola Michela,56,Škoda Fabia R5,15292.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,50,Crerar Ian,Racette Élise,57,Alpine A110 Rally RGT,15796.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,72,Dessi Marc,Dessi Pamela,58,Peugeot 208 R2,15984.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,59,Pergola Pierre,Corona Fabrice,59,Škoda Fabia R5,16059.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,68,Bailey Jason,Peterson Shayne,60,Peugeot 208 Rally4,16589.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,66,Goujon Lionel,Laperriere Christophe,61,Peugeot 208 R2,16798.0
2022,1,90. Rallye Automobile Monte-Carlo 2022,/final/72281-rallye-automobile-monte-carlo-2022/,asphalt-snow,86,Morel Jean-Luc,Toti Mireille,62,Citroën DS3 R1,17827.0
2022,2,69. Rally Sweden 2022,/final/72282-rally-sweden-2022/,snow-ice,69,Rovanperä Kalle,Halttunen Jonne,1,Toyota GR Yaris Rally1,7844.0
2022,2,69. Rally Sweden 2022,/final/72282-rally-sweden-2022/,snow-ice,11,Neuville Thierry,Wydaeghe Martijn,2,Hyundai i20 N Rally1,7866.0
2022,2,69. Rally Sweden 2022,/final/72282-rally-sweden-2022/,snow-ice,4,Lappi Esapekka,Ferm Janne,3,Toyota GR Yaris Rally1,7875.0
2022,2,69. Rally Sweden 2022,/final/72282-rally-sweden-2022/,snow-ice,18,Katsuta Takamoto,Johnston Aaron,4,Toyota GR Yaris Rally1,7984.0
2022,2,69. Rally Sweden 2022,/final/72282-rally-sweden-2022/,snow-ice,44,Greensmith Gus,Andersson Jonas,5,Ford Puma Rally1,8045.0
2022,2,69. Rally Sweden 2022,/final/72282-rally-sweden-2022/,snow-ice,2,Solberg Oliver,Edmondson Elliott,6,Hyundai i20 N Rally1,8184.0
2022,2,69. Rally Sweden 2022,/final/72282-rally-sweden-2022/,snow-ice,20,Mikkelsen Andreas,Eriksen Torstein,7,Škoda Fabia Rally2 evo,8276.0
2022,2,69. Rally Sweden 2022,/final/72282-rally-sweden-2022/,snow-ice,24,Veiby Ole Christian,Skjærmoen Stig Rune,8,Volkswagen Polo GTI R5,8299.0
2022,2,69. Rally Sweden 2022,/final/72282-rally-sweden-2022/,snow-ice,23,Huttunen Jari,Lukka Mikko,9,Ford Fiesta Rally2,8339.0
2022,2,69. Rally Sweden 2022,/final/72282-rally-sweden-2022/,snow-ice,28,Kaur Egon,Simm Silver,10,Volkswagen Polo GTI R5,8349.0
2022,2,69. Rally Sweden 2022,/final/72282-rally-sweden-2022/,snow-ice,31,Linnamäe Georg,Morgan James,11,Volkswagen Polo GTI R5,8360.0
2022,2,69. Rally Sweden 2022,/final/72282-rally-sweden-2022/,snow-ice,27,Pietarinen Eerik,Linnaketo Antti,12,Volkswagen Polo GTI R5,8378.0
2022,2,69. Rally Sweden 2022,/final/72282-rally-sweden-2022/,snow-ice,30,Jonasson Jörgen,Jonasson Nicklas,13,Škoda Fabia Rally2 evo,8639.0
2022,2,69. Rally Sweden 2022,/final/72282-rally-sweden-2022/,snow-ice,50,Armstrong Jon,Hoy Brian,14,Ford Fiesta Rally3,8671.0
2022,2,69. Rally Sweden 2022,/final/72282-rally-sweden-2022/,snow-ice,49,Joona Lauri,Korhonen Mikael,15,Ford Fiesta Rally3,8673.0
2022,2,69. Rally Sweden 2022,/final/72282-rally-sweden-2022/,snow-ice,38,Sołowow Michał,Baran Maciej,16,Volkswagen Polo GTI R5,8724.0
2022,2,69. Rally Sweden 2022,/final/72282-rally-sweden-2022/,snow-ice,52,Creighton William,Regan Liam,17,Ford Fiesta Rally3,8813.0
2022,2,69. Rally Sweden 2022,/final/72282-rally-sweden-2022/,snow-ice,56,Skantz Tuomas,Kallio Kari,18,Škoda Fabia R5,8830.0
2022,2,69. Rally Sweden 2022,/final/72282-rally-sweden-2022/,snow-ice,40,Bulacia Bruno,Martí Marc,19,Škoda Fabia Rally2 evo,9033.0
2022,2,69. Rally Sweden 2022,/final/72282-rally-sweden-2022/,snow-ice,8,Tänak Ott,Järveoja Martin,20,Hyundai i20 N Rally1,9163.0
2022,2,69. Rally Sweden 2022,/final/72282-rally-sweden-2022/,snow-ice,58,Hoelbling Luca,Fiorini Federico,21,Hyundai i20 R5,9258.0
2022,2,69. Rally Sweden 2022,/final/72282-rally-sweden-2022/,snow-ice,62,Reiersen Isak,Johansson Johan,22,Ford Fiesta Rally4,9317.0
2022,2,69. Rally Sweden 2022,/final/72282-rally-sweden-2022/,snow-ice,35,Miele Mauro,Beltrame Luca,23,Škoda Fabia Rally2 evo,9377.0
2022,2,69. Rally Sweden 2022,/final/72282-rally-sweden-2022/,snow-ice,61,Alonso Villarón Daniel,Pérez Fernández Adrián,24,Citroën C3 Rally2,9388.0
2022,2,69. Rally Sweden 2022,/final/72282-rally-sweden-2022/,snow-ice,43,Roman Joakim,Fornander Jörgen,25,Škoda Fabia R5,9520.0
2022,2,69. Rally Sweden 2022,/final/72282-rally-sweden-2022/,snow-ice,45,Oldrati Enrico,De Guio Elia,26,Škoda Fabia Rally2 evo,9605.0
2022,2,69. Rally Sweden 2022,/final/72282-rally-sweden-2022/,snow-ice,59,Ström Glenn Egon,Ellison Pierre,27,Hyundai i20 R5,9651.0
2022,2,69. Rally Sweden 2022,/final/72282-rally-sweden-2022/,snow-ice,60,Pierrat Bertrand,Genet Alice,28,Hyundai i20 R5,10050.0
2022,2,69. Rally Sweden 2022,/final/72282-rally-sweden-2022/,snow-ice,32,McErlean Josh,Fulton James,29,Hyundai i20 N Rally2,10324.0
2022,2,69. Rally Sweden 2022,/final/72282-rally-sweden-2022/,snow-ice,54,Kimathi McRae,Kioni Mwangi,30,Ford Fiesta Rally3,11515.0
2022,2,69. Rally Sweden 2022,/final/72282-rally-sweden-2022/,snow-ice,48,Pajari Sami,Mälkönen Enni,31,Ford Fiesta Rally3,11639.0
2022,2,69. Rally Sweden 2022,/final/72282-rally-sweden-2022/,snow-ice,22,Lindholm Emil,Hämäläinen Reeta,32,Škoda Fabia Rally2 evo,11882.0
2022,2,69. Rally Sweden 2022,/final/72282-rally-sweden-2022/,snow-ice,25,Bulacia Marco,Der Ohannesian Marcelo,33,Škoda Fabia Rally2 evo,12107.0
2022,2,69. Rally Sweden 2022,/final/72282-rally-sweden-2022/,snow-ice,51,Virves Robert,Lesk Aleks,34,Ford Fiesta Rally3,12305.0
2022,2,69. Rally Sweden 2022,/final/72282-rally-sweden-2022/,snow-ice,47,Boland Eamonn,"""MJ""",35,Ford Fiesta Rally2,12375.0
2022,2,69. Rally Sweden 2022,/final/72282-rally-sweden-2022/,snow-ice,42,Breen Craig,Nagle Paul,36,Ford Puma Rally1,12761.0
2022,3,Croatia Rally 2022,/final/73359-croatia-rally-2022/,asphalt,69,Rovanperä Kalle,Halttunen Jonne,1,Toyota GR Yaris Rally1,10101.0
2022,3,Croatia Rally 2022,/final/73359-croatia-rally-2022/,asphalt,8,Tänak Ott,Järveoja Martin,2,Hyundai i20 N Rally1,10105.0
2022,3,Croatia Rally 2022,/final/73359-croatia-rally-2022/,asphalt,11,Neuville Thierry,Wydaeghe Martijn,3,Hyundai i20 N Rally1,10242.0
2022,3,Croatia Rally 2022,/final/73359-croatia-rally-2022/,asphalt,42,Breen Craig,Nagle Paul,4,Ford Puma Rally1,10288.0
2022,3,Croatia Rally 2022,/final/73359-croatia-rally-2022/,asphalt,33,Evans Elfyn,Martin Scott,5,Toyota GR Yaris Rally1,10327.0
2022,3,Croatia Rally 2022,/final/73359-croatia-rally-2022/,asphalt,18,Katsuta Takamoto,Johnston Aaron,6,Toyota GR Yaris Rally1,10590.0
2022,3,Croatia Rally 2022,/final/73359-croatia-rally-2022/,asphalt,21,Rossel Yohan,Sarreaud Valentin,7,Citroën C3 Rally2,10702.0
2022,3,Croatia Rally 2022,/final/73359-croatia-rally-2022/,asphalt,24,Kajetanowicz Kajetan,Szczepaniak Maciej,8,Škoda Fabia Rally2 evo,10762.0
2022,3,Croatia Rally 2022,/final/73359-croatia-rally-2022/,asphalt,26,Lindholm Emil,Hämäläinen Reeta,9,Škoda Fabia Rally2 evo,10773.0
2022,3,Croatia Rally 2022,/final/73359-croatia-rally-2022/,asphalt,23,Gryazin Nikolay,Aleksandrov Konstantin,10,Škoda Fabia Rally2 evo,10810.0
2022,3,Croatia Rally 2022,/final/73359-croatia-rally-2022/,asphalt,29,Ingram Chris,Drew Craig,11,Škoda Fabia Rally2 evo,10855.0
2022,3,Croatia Rally 2022,/final/73359-croatia-rally-2022/,asphalt,20,Lefebvre Stéphane,Malfoy Andy,12,Citroën C3 Rally2,10900.0
2022,3,Croatia Rally 2022,/final/73359-croatia-rally-2022/,asphalt,22,Camilli Eric,de la Haye Thibault,13,Citroën C3 Rally2,10903.0
2022,3,Croatia Rally 2022,/final/73359-croatia-rally-2022/,asphalt,25,Cais Erik,Těšínský Petr,14,Ford Fiesta Rally2,11065.0
2022,3,Croatia Rally 2022,/final/73359-croatia-rally-2022/,asphalt,44,Greensmith Gus,Andersson Jonas,15,Ford Puma Rally1,11088.0
2022,3,Croatia Rally 2022,/final/73359-croatia-rally-2022/,asphalt,43,Marczyk Mikołaj,Gospodarczyk Szymon,16,Škoda Fabia Rally2 evo,11240.0
2022,3,Croatia Rally 2022,/final/73359-croatia-rally-2022/,asphalt,53,Joona Lauri,Korhonen Mikael,17,Ford Fiesta Rally3,11244.0
2022,3,Croatia Rally 2022,/final/73359-croatia-rally-2022/,asphalt,31,Heikkilä Mikko,Vaaleri Samu,18,Škoda Fabia Rally2 evo,11302.0
2022,3,Croatia Rally 2022,/final/73359-croatia-rally-2022/,asphalt,32,Johnston Sean,Kihurani Alexander,19,Citroën C3 Rally2,11325.0
2022,3,Croatia Rally 2022,/final/73359-croatia-rally-2022/,asphalt,35,Kremer Armin,Gottschalk Timo,20,Škoda Fabia Rally2 evo,11471.0
2022,3,Croatia Rally 2022,/final/73359-croatia-rally-2022/,asphalt,57,Virves Robert,Lesk Aleks,21,Ford Fiesta Rally3,11492.0
2022,3,Croatia Rally 2022,/final/73359-croatia-rally-2022/,asphalt,58,Franceschi Jean-Baptiste,Gorguilo Anthony,22,Ford Fiesta Rally3,11573.0
2022,3,Croatia Rally 2022,/final/73359-croatia-rally-2022/,asphalt,34,Guerra jr. Benito,Cué Daniel,23,Škoda Fabia Rally2 evo,11578.0
2022,3,Croatia Rally 2022,/final/73359-croatia-rally-2022/,asphalt,37,Miele Mauro,Beltrame Luca,24,Škoda Fabia Rally2 evo,11588.0
2022,3,Croatia Rally 2022,/final/73359-croatia-rally-2022/,asphalt,39,Burri Olivier,Levratti Anderson,25,Volkswagen Polo GTI R5,11766.0
2022,3,Croatia Rally 2022,/final/73359-croatia-rally-2022/,asphalt,38,Ragues Pierre,Pesenti Julien,26,Volkswagen Polo GTI R5,11829.0
2022,3,Croatia Rally 2022,/final/73359-croatia-rally-2022/,asphalt,47,Novak Aljoša,Ocvirk Uroš,27,Škoda Fabia Rally2 evo,12011.0
2022,3,Croatia Rally 2022,/final/73359-croatia-rally-2022/,asphalt,27,Huttunen Jari,Lukka Mikko,28,Ford Fiesta Rally2,12023.0
2022,3,Croatia Rally 2022,/final/73359-croatia-rally-2022/,asphalt,71,Bútor Róbert,Tagai Róbert,29,Peugeot 208 Rally4,12243.0
2022,3,Croatia Rally 2022,/final/73359-croatia-rally-2022/,asphalt,63,Peljhan Darko,Čar Matej,30,Škoda Fabia R5,12392.0
2022,3,Croatia Rally 2022,/final/73359-croatia-rally-2022/,asphalt,67,Majerčák Vlastimil,Slovák Jakub,31,Ford Fiesta Rally3,12468.0
2022,3,Croatia Rally 2022,/final/73359-croatia-rally-2022/,asphalt,65,Kramer Alfred Jun.,Kvick Andersson Jeannette,32,Peugeot 208 Rally4,12585.0
2022,3,Croatia Rally 2022,/final/73359-croatia-rally-2022/,asphalt,36,Simpson Neil,Gibson Michael,33,Škoda Fabia Rally2 evo,12606.0
2022,3,Croatia Rally 2022,/final/73359-croatia-rally-2022/,asphalt,60,László Zoltán,Kürti Tamás,34,Ford Fiesta Rally3,12767.0
2022,3,Croatia Rally 2022,/final/73359-croatia-rally-2022/,asphalt,59,Brazzoli Enrico,Fenoli Manuel,35,Ford Fiesta Rally3,12802.0
2022,3,Croatia Rally 2022,/final/73359-croatia-rally-2022/,asphalt,40,Pulić Niko,Devunić Aleksandra,36,Škoda Fabia R5,12824.0
2022,3,Croatia Rally 2022,/final/73359-croatia-rally-2022/,asphalt,30,Linnamäe Georg,Morgan James,37,Volkswagen Polo GTI R5,12862.0
2022,3,Croatia Rally 2022,/final/73359-croatia-rally-2022/,asphalt,45,Arengi Bentivoglio Fabrizio,Bosi Massimiliano,38,Škoda Fabia Rally2 evo,12873.0
2022,3,Croatia Rally 2022,/final/73359-croatia-rally-2022/,asphalt,68,Ravenščak Martin,Stiperski Marko,39,Ford Fiesta Rally4,12973.0
2022,3,Croatia Rally 2022,/final/73359-croatia-rally-2022/,asphalt,61,Siladić Ivica,Durak Jasna,40,Ford Fiesta Rally3,13101.0
2022,3,Croatia Rally 2022,/final/73359-croatia-rally-2022/,asphalt,64,Prodan Viliam,Raštegorac Zoran,41,Renault Clio Rally4,13175.0
2022,3,Croatia Rally 2022,/final/73359-croatia-rally-2022/,asphalt,78,Milovanović Lazar,Rabasović Goran,42,Ford Fiesta Rally4,13195.0
2022,3,Croatia Rally 2022,/final/73359-croatia-rally-2022/,asphalt,73,Ravenščak Krešimir,Ravenščak Dora,43,Ford Fiesta Rally4,13573.0
2022,3,Croatia Rally 2022,/final/73359-croatia-rally-2022/,asphalt,51,Marchino Filippo,Briani Roberto,44,Škoda Fabia R5,13622.0
2022,3,Croatia Rally 2022,/final/73359-croatia-rally-2022/,asphalt,66,Triviño Ricardo,Martí Marc,45,Škoda Fabia Rally2 evo,13759.0
2022,3,Croatia Rally 2022,/final/73359-croatia-rally-2022/,asphalt,46,Vossen Henk,van Goor Hans,46,Ford Fiesta R5,13945.0
2022,3,Croatia Rally 2022,/final/73359-croatia-rally-2022/,asphalt,7,Loubet Pierre-Louis,Landais Vincent,47,Ford Puma Rally1,14158.0
2022,3,Croatia Rally 2022,/final/73359-croatia-rally-2022/,asphalt,28,Munster Grégoire,Louka Louis,48,Hyundai i20 N Rally2,14465.0
