season,round,leg,leg_finish,entry_number,leg_time
2022,2,1,6,18,3830.0
2022,2,1,7,16,3844.0
2022,2,1,8,44,3859.0
2022,2,1,9,20,3940.0
2022,2,1,10,24,3944.0
2022,2,1,11,21,3949.0
2022,2,1,12,31,3951.0
2022,2,1,13,23,3954.0
2022,2,1,14,28,3979.0
2022,2,1,15,27,3998.0
2022,2,1,16,29,4000.0
2022,2,1,17,40,4052.0
2022,2,1,18,30,4099.0
2022,2,1,19,49,4108.0
2022,2,1,20,50,4116.0
2022,2,1,21,38,4130.0
2022,2,1,22,52,4145.0
2022,2,1,23,56,4178.0
2022,2,1,24,34,4246.0
2022,2,1,25,45,4302.0
2022,2,1,26,58,4367.0
2022,2,1,27,62,4370.0
2022,2,1,28,35,4383.0
2022,2,1,29,61,4461.0
2022,2,1,30,43,4464.0
2022,2,1,31,46,4511.0
2022,2,1,32,59,4580.0
2022,2,1,33,60,4719.0
2022,2,1,34,8,4944.0
2022,2,1,35,32,5795.0
2022,2,1,36,54,5848.0
2022,2,1,37,26,5860.0
2022,2,1,38,48,7093.0
2022,2,1,39,47,7139.0
2022,2,1,40,42,7332.0
2022,2,1,41,22,7519.0
2022,2,1,42,25,7555.0
2022,2,1,43,51,7693.0
2022,2,1,44,39,8114.0
2022,2,2,1,69,2571.0
2022,2,2,2,33,2586.0
2022,2,2,3,4,2592.0
2022,2,2,4,11,2597.0
2022,2,2,5,18,2601.0
2022,2,2,6,8,2608.0
2022,2,2,7,44,2635.0
2022,2,2,8,20,2720.0
2022,2,2,9,24,2726.0
2022,2,2,10,21,2740.0
2022,2,2,11,28,2743.0
2022,2,2,12,22,2746.0
2022,2,2,13,23,2751.0
2022,2,2,14,27,2755.0
2022,2,2,15,31,2758.0
2022,2,2,16,25,2797.0
2022,2,2,17,48,2838.0
2022,2,2,18,30,2839.0
2022,2,2,19,32,2841.0
2022,2,2,20,51,2855.0
2022,2,2,21,50,2857.0
2022,2,2,22,2,2867.0
2022,2,2,23,49,2868.0
2022,2,2,24,52,2905.0
2022,2,2,25,38,2909.0
2022,2,2,26,16,2917.0
2022,2,2,27,56,2928.0
2022,2,2,28,34,2936.0
2022,2,2,29,26,2966.0
2022,2,2,30,61,3046.0
2022,2,2,31,58,3071.0
2022,2,2,32,62,3098.0
2022,2,2,33,43,3155.0
2022,2,2,34,35,3156.0
2022,2,2,35,46,3200.0
2022,2,2,36,59,3208.0
2022,2,2,37,47,3288.0
2022,2,2,38,40,3316.0
2022,2,2,39,60,3316.0
2022,2,2,40,45,3523.0
2022,2,2,41,54,3544.0
2022,2,2,42,42,3805.0
2022,2,2,43,39,4111.0
2022,2,3,1,69,1518.0
2022,2,3,2,11,1518.0
2022,2,3,3,4,1522.0
2022,2,3,4,2,1537.0
2022,2,3,5,44,1550.0
2022,2,3,6,18,1552.0
2022,2,3,7,8,1611.0
2022,2,3,8,20,1615.0
2022,2,3,9,22,1616.0
2022,2,3,10,42,1623.0
2022,2,3,11,27,1624.0
2022,2,3,12,28,1626.0
2022,2,3,13,24,1628.0
2022,2,3,14,23,1632.0
2022,2,3,15,31,1650.0
2022,2,3,16,40,1665.0
2022,2,3,17,38,1684.0
2022,2,3,18,32,1687.0
2022,2,3,19,49,1697.0
2022,2,3,20,50,1697.0
2022,2,3,21,30,1700.0
2022,2,3,22,48,1707.0
2022,2,3,23,56,1724.0
2022,2,3,24,25,1754.0
2022,2,3,25,51,1756.0
2022,2,3,26,52,1763.0
2022,2,3,27,45,1780.0
2022,2,3,28,58,1819.0
2022,2,3,29,35,1838.0
2022,2,3,30,62,1848.0
2022,2,3,31,59,1861.0
2022,2,3,32,61,1880.0
2022,2,3,33,43,1900.0
2022,2,3,34,47,1947.0
2022,2,3,35,60,2015.0
2022,2,3,36,54,2122.0
2022,3,1,1,69,4535.0
2022,3,1,2,8,4618.0
2022,3,1,3,42,4630.0
2022,3,1,4,2,4694.0
2022,3,1,5,33,4704.0
2022,3,1,6,18,4743.0
2022,3,1,7,21,4848.0
2022,3,1,8,23,4884.0
2022,3,1,9,22,4907.0
2022,3,1,10,24,4917.0
2022,3,1,11,26,4944.0
2022,3,1,12,29,4947.0
2022,3,1,13,20,4984.0
2022,3,1,14,28,5001.0
2022,3,1,15,25,5070.0
2022,3,1,16,57,5071.0
2022,3,1,17,54,5072.0
2022,3,1,18,31,5078.0
2022,3,1,19,53,5090.0
2022,3,1,20,35,5146.0
2022,3,1,21,43,5185.0
2022,3,1,22,32,5221.0
2022,3,1,23,58,5244.0
2022,3,1,24,41,5246.0
2022,3,1,25,34,5313.0
2022,3,1,26,44,5329.0
2022,3,1,27,39,5338.0
2022,3,1,28,37,5352.0
2022,3,1,29,38,5405.0
2022,3,1,30,11,5441.0
2022,3,1,31,47,5505.0
2022,3,1,32,71,5621.0
2022,3,1,33,63,5664.0
2022,3,1,34,65,5691.0
2022,3,1,35,67,5766.0
2022,3,1,36,60,5929.0
2022,3,1,37,68,5958.0
2022,3,1,38,45,5966.0
2022,3,1,39,64,5985.0
2022,3,1,40,61,6021.0
2022,3,1,41,78,6065.0
2022,3,1,42,27,6113.0
2022,3,1,43,59,6127.0
2022,3,1,44,62,6171.0
2022,3,1,45,40,6233.0
2022,3,1,46,73,6238.0
2022,3,1,47,36,6303.0
2022,3,1,48,52,6440.0
2022,3,1,49,46,6586.0
2022,3,1,50,30,6806.0
2022,3,1,51,66,7047.0
2022,3,1,52,51,7493.0
2022,3,1,53,75,7815.0
2022,3,1,54,7,8454.0
2022,3,1,55,50,9071.0
2022,3,1,56,56,9232.0
2022,3,1,57,4,9330.0
2022,3,1,58,76,9450.0
2022,3,1,59,49,9624.0
2022,3,1,60,77,10419.0
2022,3,2,1,8,3495.0
2022,3,2,2,4,3511.0
2022,3,2,3,11,3513.0
2022,3,2,4,33,3518.0
2022,3,2,5,42,3537.0
2022,3,2,6,7,3549.0
2022,3,2,7,69,3559.0
2022,3,2,8,44,3604.0
2022,3,2,9,18,3698.0
2022,3,2,10,24,3732.0
2022,3,2,11,26,3739.0
2022,3,2,12,23,3749.0
2022,3,2,13,21,3751.0
2022,3,2,14,27,3760.0
2022,3,2,15,20,3780.0
2022,3,2,16,29,3783.0
2022,3,2,17,54,3800.0
2022,3,2,18,25,3813.0
2022,3,2,19,30,3827.0
2022,3,2,20,22,3837.0
2022,3,2,21,57,3850.0
2022,3,2,22,32,3851.0
2022,3,2,23,53,3854.0
2022,3,2,24,43,3868.0
2022,3,2,25,35,3930.0
2022,3,2,26,36,3955.0
2022,3,2,27,37,3956.0
2022,3,2,28,31,3961.0
2022,3,2,29,34,3961.0
2022,3,2,30,41,3967.0
2022,3,2,31,58,3974.0
2022,3,2,32,39,3991.0
2022,3,2,33,38,4010.0
2022,3,2,34,56,4083.0
2022,3,2,35,63,4087.0
2022,3,2,36,47,4088.0
2022,3,2,37,49,4106.0
2022,3,2,38,40,4125.0
2022,3,2,39,59,4139.0
2022,3,2,40,71,4182.0
2022,3,2,41,67,4238.0
2022,3,2,42,66,4257.0
2022,3,2,43,65,4269.0
2022,3,2,44,60,4290.0
2022,3,2,45,64,4298.0
2022,3,2,46,45,4310.0
2022,3,2,47,68,4355.0
2022,3,2,48,51,4375.0
2022,3,2,49,61,4378.0
2022,3,2,50,78,4394.0
2022,3,2,51,73,4466.0
2022,3,2,52,75,4474.0
2022,3,2,53,50,4532.0
2022,3,2,54,46,4660.0
2022,3,2,55,76,4761.0
2022,3,2,56,62,5065.0
2022,3,2,57,77,5091.0
2022,3,2,58,52,6792.0
2022,3,2,59,28,7299.0
2022,3,3,1,8,1991.0
2022,3,3,2,69,2007.0
2022,3,3,3,11,2069.0
2022,3,3,4,26,2089.0
2022,3,3,5,21,2103.0
2022,3,3,6,33,2104.0
2022,3,3,7,24,2112.0
2022,3,3,8,42,2120.0
2022,3,3,9,29,2124.0
2022,3,3,10,20,2136.0
2022,3,3,11,18,2147.0
2022,3,3,12,27,2149.0
2022,3,3,13,4,2151.0
2022,3,3,14,7,2153.0
2022,3,3,15,44,2154.0
2022,3,3,16,22,2158.0
2022,3,3,17,28,2164.0
2022,3,3,18,23,2175.0
2022,3,3,19,25,2181.0
2022,3,3,20,43,2186.0
2022,3,3,21,30,2228.0
2022,3,3,22,52,2242.0
2022,3,3,23,32,2252.0
2022,3,3,24,31,2262.0
2022,3,3,25,37,2279.0
2022,3,3,26,53,2299.0
2022,3,3,27,34,2303.0
2022,3,3,28,56,2304.0
2022,3,3,29,36,2347.0
2022,3,3,30,58,2354.0
2022,3,3,31,35,2394.0
2022,3,3,32,38,2413.0
2022,3,3,33,47,2417.0
2022,3,3,34,39,2436.0
2022,3,3,35,71,2439.0
2022,3,3,36,66,2453.0
2022,3,3,37,49,2459.0
2022,3,3,38,67,2463.0
2022,3,3,39,40,2465.0
2022,3,3,40,59,2536.0
2022,3,3,41,60,2547.0
2022,3,3,42,57,2570.0
2022,3,3,43,45,2595.0
2022,3,3,44,65,2624.0
2022,3,3,45,63,2640.0
2022,3,3,46,68,2658.0
2022,3,3,47,46,2699.0
2022,3,3,48,61,2701.0
2022,3,3,49,78,2735.0
2022,3,3,50,50,2747.0
2022,3,3,51,76,2747.0
2022,3,3,52,75,2751.0
2022,3,3,53,51,2771.0
2022,3,3,54,73,2868.0
2022,3,3,55,64,2891.0
2022,3,3,56,77,3331.0
2022,4,1,1,33,5143.0
2022,4,1,2,69,5156.0
2022,4,1,3,6,5187.0
2022,4,1,4,18,5192.0
2022,4,1,5,44,5204.0
2022,4,1,6,7,5218.0
2022,4,1,7,11,5249.0
2022,4,1,8,42,5252.0
2022,4,1,9,16,5266.0
2022,4,1,10,8,5361.0
2022,4,1,11,20,5412.0
2022,4,1,12,21,5449.0
2022,4,1,13,26,5466.0
2022,4,1,14,25,5480.0
2022,4,1,15,23,5489.0
2022,4,1,16,45,5564.0
2022,4,1,17,27,5585.0
2022,4,1,18,35,5662.0
2022,4,1,19,39,5665.0
2022,4,1,20,52,5698.0
2022,4,1,21,49,5756.0
2022,4,1,22,38,5782.0
2022,4,1,23,28,5786.0
2022,4,1,24,31,5801.0
2022,4,1,25,66,5848.0
2022,4,1,26,40,5917.0
2022,4,1,27,24,5945.0
2022,4,1,28,46,5946.0
2022,4,1,29,81,6045.0
2022,4,1,30,67,6066.0
2022,4,1,31,79,6071.0
2022,4,1,32,78,6195.0
2022,4,1,33,62,6196.0
2022,4,1,34,77,6357.0
2022,4,1,35,85,6366.0
2022,4,1,36,76,6383.0
2022,4,1,37,58,6423.0
2022,4,1,38,54,6433.0
2022,4,1,39,84,6494.0
2022,4,1,40,95,6564.0
2022,4,1,41,88,6590.0
2022,4,1,42,64,6612.0
2022,4,1,43,60,6647.0
2022,4,1,44,90,6687.0
2022,4,1,45,63,6729.0
2022,4,1,46,53,6770.0
2022,4,1,47,70,6770.0
2022,4,1,48,92,6798.0
2022,4,1,49,91,6819.0
2022,4,1,50,96,6970.0
2022,4,1,51,107,7054.0
2022,4,1,52,1,7062.0
2022,4,1,53,101,7077.0
2022,4,1,54,110,7160.0
2022,4,1,55,93,7228.0
2022,4,1,56,109,7439.0
2022,4,1,57,108,7497.0
2022,4,1,58,65,7581.0
2022,4,1,59,72,7612.0
2022,4,1,60,51,7941.0
2022,4,1,61,22,7963.0
2022,4,1,62,68,8021.0
2022,4,1,63,30,8030.0
2022,4,1,64,48,8058.0
2022,4,1,65,56,8072.0
2022,4,1,66,19,8133.0
2022,4,1,67,83,8247.0
2022,4,1,68,36,8477.0
2022,4,1,69,43,8697.0
2022,4,1,70,61,8819.0
2022,4,1,71,32,9043.0
2022,4,1,72,75,9123.0
2022,4,1,73,50,9198.0
2022,4,1,74,86,9270.0
2022,4,1,75,57,9467.0
2022,4,1,76,97,9474.0
2022,4,1,77,59,9541.0
2022,4,1,78,34,10196.0
2022,4,1,79,103,10873.0
2022,4,1,80,106,11064.0
2022,4,1,81,87,11115.0
2022,4,1,82,89,11124.0
2022,4,2,1,69,6469.0
2022,4,2,2,33,6489.0
2022,4,2,3,11,6522.0
2022,4,2,4,18,6543.0
2022,4,2,5,8,6545.0
2022,4,2,6,6,6554.0
2022,4,2,7,42,6614.0
2022,4,2,8,7,6662.0
2022,4,2,9,16,6784.0
2022,4,2,10,21,6785.0
2022,4,2,11,26,6799.0
2022,4,2,12,22,6831.0
2022,4,2,13,25,6868.0
2022,4,2,14,38,6944.0
2022,4,2,15,27,7014.0
2022,4,2,16,49,7039.0
2022,4,2,17,52,7040.0
2022,4,2,18,45,7113.0
2022,4,2,19,39,7135.0
2022,4,2,20,34,7199.0
2022,4,2,21,66,7218.0
2022,4,2,22,32,7246.0
2022,4,2,23,67,7278.0
2022,4,2,24,30,7302.0
2022,4,2,25,68,7331.0
2022,4,2,26,65,7401.0
2022,4,2,27,53,7439.0
2022,4,2,28,36,7612.0
2022,4,2,29,76,7651.0
2022,4,2,30,79,7670.0
2022,4,2,31,62,7715.0
2022,4,2,32,85,7740.0
2022,4,2,33,70,7759.0
2022,4,2,34,77,7849.0
2022,4,2,35,59,7884.0
2022,4,2,36,81,7893.0
2022,4,2,37,63,7895.0
2022,4,2,38,64,8015.0
2022,4,2,39,109,8058.0
2022,4,2,40,60,8268.0
2022,4,2,41,44,8406.0
2022,4,2,42,110,8424.0
2022,4,2,43,58,8487.0
2022,4,2,44,57,8514.0
2022,4,2,45,86,8588.0
2022,4,2,46,84,8929.0
2022,4,2,47,78,9018.0
2022,4,2,48,35,9286.0
2022,4,2,49,51,9833.0
2022,4,2,50,108,9839.0
2022,4,2,51,46,9883.0
2022,4,2,52,28,10574.0
2022,4,2,53,103,10998.0
2022,4,2,54,72,11288.0
2022,4,2,55,1,11911.0
2022,4,2,56,23,12552.0
2022,4,3,1,69,1832.0
2022,4,3,2,8,1837.0
2022,4,3,3,33,1842.0
2022,4,3,4,11,1844.0
2022,4,3,5,6,1854.0
2022,4,3,6,1,1858.0
2022,4,3,7,18,1861.0
2022,4,3,8,44,1881.0
2022,4,3,9,16,1897.0
2022,4,3,10,7,1929.0
2022,4,3,11,22,1973.0
2022,4,3,12,23,1996.0
2022,4,3,13,25,2010.0
2022,4,3,14,42,2015.0
2022,4,3,15,28,2016.0
2022,4,3,16,26,2022.0
2022,4,3,17,46,2023.0
2022,4,3,18,38,2029.0
2022,4,3,19,34,2029.0
2022,4,3,20,51,2033.0
2022,4,3,21,52,2039.0
2022,4,3,22,45,2039.0
2022,4,3,23,32,2041.0
2022,4,3,24,30,2042.0
2022,4,3,25,27,2042.0
2022,4,3,26,36,2051.0
2022,4,3,27,49,2056.0
2022,4,3,28,35,2071.0
2022,4,3,29,65,2081.0
2022,4,3,30,59,2095.0
2022,4,3,31,70,2101.0
2022,4,3,32,53,2135.0
2022,4,3,33,67,2138.0
2022,4,3,34,66,2146.0
2022,4,3,35,78,2213.0
2022,4,3,36,81,2244.0
2022,4,3,37,62,2274.0
2022,4,3,38,64,2276.0
2022,4,3,39,77,2280.0
2022,4,3,40,57,2285.0
2022,4,3,41,63,2294.0
2022,4,3,42,79,2297.0
2022,4,3,43,85,2315.0
2022,4,3,44,76,2316.0
2022,4,3,45,109,2377.0
2022,4,3,46,60,2394.0
2022,4,3,47,58,2398.0
2022,4,3,48,110,2522.0
2022,4,3,49,86,2635.0
2022,4,3,50,84,2744.0
2022,4,3,51,103,2863.0
2022,4,3,52,108,2938.0
2022,4,3,53,72,3310.0
2022,5,1,1,4,4241.0
2022,5,1,2,8,4242.0
2022,5,1,3,7,4257.0
2022,5,1,4,42,4257.0
2022,5,1,5,6,4258.0
2022,5,1,6,16,4272.0
2022,5,1,7,18,4307.0
2022,5,1,8,69,4315.0
2022,5,1,9,11,4369.0
2022,5,1,10,20,4382.0
2022,5,1,11,21,4398.0
2022,5,1,12,44,4402.0
2022,5,1,13,28,4421.0
2022,5,1,14,23,4423.0
2022,5,1,15,30,4425.0
2022,5,1,16,27,4428.0
2022,5,1,17,37,4433.0
2022,5,1,18,34,4459.0
2022,5,1,19,32,4466.0
2022,5,1,20,29,4471.0
2022,5,1,21,36,4483.0
2022,5,1,22,38,4494.0
2022,5,1,23,35,4531.0
2022,5,1,24,26,4535.0
2022,5,1,25,39,4549.0
2022,5,1,26,31,4584.0
2022,5,1,27,45,4598.0
2022,5,1,28,46,4611.0
2022,5,1,29,54,4626.0
2022,5,1,30,41,4640.0
2022,5,1,31,52,4719.0
2022,5,1,32,50,4727.0
2022,5,1,33,51,4749.0
2022,5,1,34,48,4761.0
2022,5,1,35,40,4769.0
2022,5,1,36,59,4818.0
2022,5,1,37,60,4837.0
2022,5,1,38,62,4839.0
2022,5,1,39,55,4839.0
2022,5,1,40,53,4927.0
2022,5,1,41,66,4960.0
2022,5,1,42,61,4967.0
2022,5,1,43,63,4976.0
2022,5,1,44,25,4989.0
2022,5,1,45,22,5010.0
2022,5,1,46,58,5027.0
2022,5,1,47,64,5032.0
2022,5,1,48,57,5088.0
2022,5,1,49,68,5254.0
2022,5,1,50,67,5261.0
2022,5,1,51,47,5454.0
2022,5,1,52,65,5547.0
2022,5,1,53,56,6010.0
2022,5,1,54,33,6629.0
2022,5,1,55,71,6723.0
2022,5,1,56,70,7278.0
2022,5,1,57,72,8247.0
2022,5,2,1,8,5573.0
2022,5,2,2,42,5604.0
2022,5,2,3,6,5624.0
2022,5,2,4,69,5643.0
2022,5,2,5,7,5650.0
2022,5,2,6,44,5716.0
2022,5,2,7,18,5740.0
2022,5,2,8,21,5786.0
2022,5,2,9,28,5808.0
2022,5,2,10,34,5816.0
2022,5,2,11,27,5818.0
2022,5,2,12,30,5819.0
2022,5,2,13,25,5832.0
2022,5,2,14,32,5864.0
2022,5,2,15,38,5896.0
2022,5,2,16,36,5989.0
2022,5,2,17,39,6004.0
2022,5,2,18,45,6042.0
2022,5,2,19,46,6088.0
2022,5,2,20,50,6196.0
2022,5,2,21,60,6238.0
2022,5,2,22,55,6244.0
2022,5,2,23,51,6255.0
2022,5,2,24,52,6276.0
2022,5,2,25,47,6290.0
2022,5,2,26,23,6423.0
2022,5,2,27,53,6426.0
2022,5,2,28,59,6531.0
2022,5,2,29,61,6604.0
2022,5,2,30,56,6681.0
2022,5,2,31,40,6771.0
2022,5,2,32,33,6840.0
2022,5,2,33,72,7031.0
2022,5,2,34,64,7032.0
2022,5,2,35,66,7078.0
2022,5,2,36,67,7120.0
2022,5,2,37,41,7171.0
2022,5,2,38,68,7288.0
2022,5,2,39,58,7300.0
2022,5,2,40,35,7335.0
2022,5,2,41,70,7565.0
2022,5,2,42,57,7973.0
2022,5,2,43,37,8230.0
2022,5,2,44,22,8310.0
2022,5,2,45,65,8435.0
2022,5,2,46,11,9182.0
2022,5,2,47,4,10371.0
2022,5,2,48,63,11435.0
2022,5,3,1,4,1631.0
2022,5,3,2,8,1643.0
2022,5,3,3,18,1653.0
2022,5,3,4,42,1660.0
2022,5,3,5,44,1663.0
2022,5,3,6,6,1669.0
2022,5,3,7,33,1671.0
2022,5,3,8,7,1681.0
2022,5,3,9,69,1683.0
2022,5,3,10,27,1702.0
2022,5,3,11,25,1706.0
2022,5,3,12,30,1710.0
2022,5,3,13,28,1715.0
2022,5,3,14,11,1726.0
2022,5,3,15,22,1729.0
2022,5,3,16,38,1731.0
2022,5,3,17,21,1732.0
2022,5,3,18,34,1739.0
2022,5,3,19,32,1742.0
2022,5,3,20,35,1753.0
2022,5,3,21,36,1771.0
2022,5,3,22,39,1798.0
2022,5,3,23,37,1803.0
2022,5,3,24,46,1843.0
2022,5,3,25,45,1854.0
2022,5,3,26,52,1881.0
2022,5,3,27,51,1885.0
2022,5,3,28,50,1912.0
2022,5,3,29,47,1925.0
2022,5,3,30,40,1956.0
2022,5,3,31,55,1962.0
2022,5,3,32,65,1998.0
2022,5,3,33,57,2042.0
2022,5,3,34,66,2051.0
2022,5,3,35,53,2061.0
2022,5,3,36,59,2113.0
2022,5,3,37,56,2122.0
2022,5,3,38,63,2128.0
2022,5,3,39,61,2155.0
2022,5,3,40,58,2188.0
2022,5,3,41,64,2223.0
2022,5,3,42,72,2293.0
2022,5,3,43,67,2417.0
2022,5,3,44,68,2477.0
2022,5,3,45,70,2624.0
2022,5,3,46,23,2654.0
2022,6,1,1,69,4858.0
2022,6,1,2,18,4872.0
2022,6,1,3,33,4880.0
2022,6,1,4,8,4883.0
2022,6,1,5,11,4915.0
2022,6,1,6,1,4986.0
2022,6,1,7,2,5125.0
2022,6,1,8,20,5449.0
2022,6,1,9,42,5482.0
2022,6,1,10,22,5522.0
2022,6,1,11,9,5541.0
2022,6,1,12,44,5736.0
2022,6,1,13,37,6070.0
2022,6,1,14,21,6128.0
2022,6,1,15,26,6250.0
2022,6,1,16,28,6268.0
2022,6,1,17,16,6319.0
2022,6,1,18,27,6325.0
2022,6,1,19,40,6367.0
2022,6,1,20,102,6380.0
2022,6,1,21,25,6451.0
2022,6,1,22,103,6467.0
2022,6,1,23,112,6471.0
2022,6,1,24,41,6553.0
2022,6,1,25,38,6590.0
2022,6,1,26,43,6632.0
2022,6,1,27,19,6652.0
2022,6,1,28,107,6747.0
2022,6,1,29,105,6925.0
2022,6,1,30,34,7143.0
2022,6,1,31,106,7618.0
2022,6,1,32,32,7623.0
2022,6,1,33,24,7856.0
2022,6,1,34,104,8592.0
2022,6,1,35,35,8658.0
2022,6,1,36,31,8785.0
2022,6,1,37,36,9612.0
2022,6,1,38,30,9885.0
2022,6,1,39,111,10048.0
2022,6,1,40,109,10681.0
2022,6,2,1,69,5501.0
2022,6,2,2,33,5519.0
2022,6,2,3,1,5531.0
2022,6,2,4,18,5572.0
2022,6,2,5,19,5688.0
2022,6,2,6,2,5973.0
2022,6,2,7,42,6013.0
2022,6,2,8,11,6103.0
2022,6,2,9,9,6319.0
2022,6,2,10,20,6565.0
2022,6,2,11,30,7122.0
2022,6,2,12,27,7234.0
2022,6,2,13,40,7278.0
2022,6,2,14,31,7357.0
2022,6,2,15,102,7442.0
2022,6,2,16,36,7514.0
2022,6,2,17,37,7657.0
2022,6,2,18,22,7733.0
2022,6,2,19,38,7847.0
2022,6,2,20,8,7897.0
2022,6,2,21,43,8540.0
2022,6,2,22,16,8810.0
2022,6,2,23,28,9172.0
2022,6,2,24,105,9177.0
2022,6,2,25,103,9201.0
2022,6,2,26,44,9373.0
2022,6,2,27,112,9430.0
2022,6,2,28,34,9848.0
2022,6,2,29,107,10372.0
2022,6,2,30,25,10481.0
2022,6,2,31,111,10520.0
2022,6,2,32,41,10612.0
2022,6,2,33,32,10895.0
2022,6,2,34,104,11337.0
2022,6,2,35,109,14618.0
2022,6,3,1,19,2816.0
2022,6,3,2,1,2837.0
2022,6,3,3,11,2846.0
2022,6,3,4,16,2863.0
2022,6,3,5,69,2865.0
2022,6,3,6,33,2877.0
2022,6,3,7,18,2882.0
2022,6,3,8,44,2886.0
2022,6,3,9,42,3137.0
2022,6,3,10,9,3180.0
2022,6,3,11,22,3254.0
2022,6,3,12,20,3348.0
2022,6,3,13,37,3505.0
2022,6,3,14,27,3556.0
2022,6,3,15,30,3741.0
2022,6,3,16,102,3882.0
2022,6,3,17,32,3894.0
2022,6,3,18,34,3973.0
2022,6,3,19,28,3992.0
2022,6,3,20,111,4092.0
2022,6,3,21,41,4104.0
2022,6,3,22,107,4282.0
2022,6,3,23,2,4382.0
2022,6,3,24,105,4451.0
2022,6,3,25,38,5226.0
2022,7,1,1,69,4579.0
2022,7,1,2,33,4591.0
2022,7,1,3,8,4624.0
2022,7,1,4,4,4645.0
2022,7,1,5,11,4652.0
2022,7,1,6,16,4707.0
2022,7,1,7,18,4710.0
2022,7,1,8,44,4729.0
2022,7,1,9,7,4818.0
2022,7,1,10,21,4877.0
2022,7,1,11,20,4889.0
2022,7,1,12,26,4914.0
2022,7,1,13,27,4933.0
2022,7,1,14,29,4947.0
2022,7,1,15,25,4979.0
2022,7,1,16,31,5018.0
2022,7,1,17,38,5018.0
2022,7,1,18,45,5076.0
2022,7,1,19,24,5092.0
2022,7,1,20,43,5132.0
2022,7,1,21,41,5139.0
2022,7,1,22,46,5170.0
2022,7,1,23,47,5191.0
2022,7,1,24,32,5209.0
2022,7,1,25,34,5276.0
2022,7,1,26,36,5279.0
2022,7,1,27,2,5307.0
2022,7,1,28,39,5507.0
2022,7,1,29,22,5576.0
2022,7,1,30,53,5828.0
2022,7,1,31,54,6075.0
2022,7,1,32,40,6092.0
2022,7,1,33,49,6107.0
2022,7,1,34,35,7639.0
2022,7,1,35,30,8070.0
2022,7,1,36,52,8171.0
2022,7,1,37,42,8184.0
2022,7,1,38,48,9329.0
2022,7,1,39,51,10577.0
2022,7,2,1,69,3093.0
2022,7,2,2,33,3110.0
2022,7,2,3,8,3120.0
2022,7,2,4,11,3160.0
2022,7,2,5,18,3185.0
2022,7,2,6,16,3199.0
2022,7,2,7,7,3230.0
2022,7,2,8,2,3244.0
2022,7,2,9,42,3295.0
2022,7,2,10,4,3302.0
2022,7,2,11,20,3314.0
2022,7,2,12,21,3315.0
2022,7,2,13,27,3326.0
2022,7,2,14,26,3328.0
2022,7,2,15,25,3355.0
2022,7,2,16,22,3356.0
2022,7,2,17,29,3357.0
2022,7,2,18,24,3380.0
2022,7,2,19,44,3386.0
2022,7,2,20,31,3395.0
2022,7,2,21,34,3414.0
2022,7,2,22,30,3422.0
2022,7,2,23,46,3450.0
2022,7,2,24,32,3451.0
2022,7,2,25,38,3459.0
2022,7,2,26,41,3468.0
2022,7,2,27,48,3472.0
2022,7,2,28,36,3488.0
2022,7,2,29,45,3500.0
2022,7,2,30,43,3506.0
2022,7,2,31,47,3536.0
2022,7,2,32,40,3633.0
2022,7,2,33,39,3750.0
2022,7,2,34,52,3799.0
2022,7,2,35,53,3974.0
2022,7,2,36,49,4150.0
2022,7,3,1,69,2796.0
2022,7,3,2,4,2809.0
2022,7,3,3,18,2826.0
2022,7,3,4,33,2827.0
2022,7,3,5,8,2840.0
2022,7,3,6,16,2871.0
2022,7,3,7,11,2889.0
2022,7,3,8,2,2889.0
2022,7,3,9,42,2929.0
2022,7,3,10,21,2938.0
2022,7,3,11,20,2952.0
2022,7,3,12,27,2994.0
2022,7,3,13,22,3012.0
2022,7,3,14,24,3019.0
2022,7,3,15,46,3032.0
2022,7,3,16,29,3032.0
2022,7,3,17,31,3046.0
2022,7,3,18,45,3061.0
2022,7,3,19,34,3061.0
2022,7,3,20,41,3090.0
2022,7,3,21,36,3098.0
2022,7,3,22,25,3103.0
2022,7,3,23,32,3117.0
2022,7,3,24,30,3124.0
2022,7,3,25,43,3135.0
2022,7,3,26,47,3136.0
2022,7,3,27,38,3258.0
2022,7,3,28,40,3307.0
2022,7,3,29,48,3325.0
2022,7,3,30,52,3413.0
2022,7,3,31,39,3494.0
2022,7,3,32,53,3691.0
2022,7,3,33,49,3734.0
2022,8,1,1,8,3041.0
2022,8,1,2,4,3045.0
2022,8,1,3,33,3060.0
2022,8,1,4,69,3062.0
2022,8,1,5,42,3073.0
2022,8,1,6,18,3076.0
2022,8,1,7,11,3091.0
2022,8,1,8,7,3102.0
2022,8,1,9,44,3103.0
2022,8,1,10,21,3221.0
2022,8,1,11,20,3240.0
2022,8,1,12,24,3240.0
2022,8,1,13,27,3247.0
2022,8,1,14,22,3267.0
2022,8,1,15,25,3272.0
2022,8,1,16,28,3279.0
2022,8,1,17,23,3296.0
2022,8,1,18,29,3316.0
2022,8,1,19,36,3390.0
2022,8,1,20,34,3397.0
2022,8,1,21,68,3403.0
2022,8,1,22,31,3412.0
2022,8,1,23,38,3418.0
2022,8,1,24,40,3463.0
2022,8,1,25,39,3489.0
2022,8,1,26,46,3698.0
2022,8,1,27,47,3725.0
2022,8,1,28,50,3736.0
2022,8,1,29,49,3756.0
2022,8,1,30,37,3758.0
